User,tripID,N,departure,arrival,origin.Latitude,origin.Longitude,origin.Altitude,destination.Latitude,destination.Longitude,destination.Altitude,tot.time,tot.distance
0468a8b11b0ce990e989b8fe6ad4b5e9,906,19,2024-06-04T18:44:25Z,2024-06-04T18:45:54.998Z,-2.9087048006724,-79.0169650309036,2552.6,-2.9052556569271,-79.0147893271313,2543.8,0.108888611131244,0.602781833384388
0468a8b11b0ce990e989b8fe6ad4b5e9,907,40,2024-06-04T18:50:56.999Z,2024-06-04T18:59:00Z,-2.90505453594936,-79.0140955861743,2543.5,-2.89652136302333,-79.0242731486161,2568.7,0.184552499983046,1.73386904433778
0468a8b11b0ce990e989b8fe6ad4b5e9,908,5,2024-06-04T19:02:05.884Z,2024-06-04T19:02:13Z,-2.89659553409085,-79.0245435546064,2566.5,-2.89643725846233,-79.0242508427045,2578.4,0.10286722222964,0.0910525878597908
0468a8b11b0ce990e989b8fe6ad4b5e9,913,53,2024-06-04T19:41:34.759Z,2024-06-04T19:46:59.999Z,-2.89483654481179,-79.0324976946941,2585.3,-2.90000079528709,-79.0161155754073,2548.8,0.0979924999343024,1.68412080733373
0468a8b11b0ce990e989b8fe6ad4b5e9,928,767,2024-06-04T20:11:02Z,2024-06-04T20:53:48Z,-2.90493743028857,-79.0140446183076,2540.8,-3.13336053919921,-79.1294755365493,2311.9,0.718188055555033,38.4959520384476
0468a8b11b0ce990e989b8fe6ad4b5e9,930,284,2024-06-04T20:58:42.026Z,2024-06-04T21:14:46.998Z,-3.15683268648117,-79.1483593815518,2111.3,-3.22870969981651,-79.2117493472706,1657.7,0.292492777771419,12.9582796814213
0468a8b11b0ce990e989b8fe6ad4b5e9,932,84,2024-06-04T21:17:10.389Z,2024-06-04T21:22:37.999Z,-3.23124932125512,-79.2127393093698,1647.8,-3.2495903754966,-79.2365291061462,1549.7,0.0973913888798819,3.83158333785835
0468a8b11b0ce990e989b8fe6ad4b5e9,934,25,2024-06-04T21:23:30.998Z,2024-06-04T21:27:37.997Z,-3.24959596725351,-79.2364923257077,1549.4,-3.2495954453377,-79.2372598356936,1540.8,13.1405038889249,2.28688684887125
0468a8b11b0ce990e989b8fe6ad4b5e9,935,1243,2024-06-05T10:31:59.937Z,2024-06-05T11:41:41Z,-3.2368973744855,-79.2283825387399,1599.4,-2.91844649824397,-79.0020049408953,2521.2,1.1683594444063,58.4602173145012
0468a8b11b0ce990e989b8fe6ad4b5e9,937,9,2024-06-05T11:48:28.489Z,2024-06-05T12:26:46.027Z,-2.91833278339661,-79.0013277916006,2514.7,-2.9188178619397,-78.9999739174536,2519.7,0.741414444446564,1.94383504870382
0468a8b11b0ce990e989b8fe6ad4b5e9,949,4,2024-06-05T16:15:10.324Z,2024-06-05T16:15:17Z,-2.9181734125594,-78.9996282760701,2514.5,-2.91823955253038,-78.9997471869728,2515.7,0.0926294444666969,0.0585669863021807
0468a8b11b0ce990e989b8fe6ad4b5e9,951,147,2024-06-05T17:41:53.332Z,2024-06-05T17:50:10.998Z,-2.92123554816175,-79.0011705375791,0,-2.93765828070456,-79.0463722015409,2589.3,0.166862777802679,6.14334939845487
0468a8b11b0ce990e989b8fe6ad4b5e9,956,254,2024-06-05T17:57:17.998Z,2024-06-05T18:10:53.999Z,-2.93787364408934,-79.0464666455352,2588.7,-3.02193860300795,-79.0389633441682,2621.6,0.241388888888888,10.5141846214037
0468a8b11b0ce990e989b8fe6ad4b5e9,960,774,2024-06-05T18:18:04.124Z,2024-06-05T19:18:28.999Z,-3.02191173234626,-79.0390163577568,2619.2,-3.24949801998284,-79.2366029627879,1550.6,1.02215944442485,42.6760647398975
0468a8b11b0ce990e989b8fe6ad4b5e9,970,459,2024-06-06T14:42:55.986Z,2024-06-06T15:09:48.999Z,-3.23680240475356,-79.2281743182723,0,-3.13363601332746,-79.1316367912095,2321.1,0.454448055558737,18.8705321339096
0468a8b11b0ce990e989b8fe6ad4b5e9,971,657,2024-06-06T15:10:11.999Z,2024-06-06T15:45:20.999Z,-3.13361759004695,-79.131534691865,2320.2,-2.92511018394054,-79.0405624379591,2582,0.600278055535426,34.2935516754031
