User,tripID,N,departure,arrival,origin.Latitude,origin.Longitude,origin.Altitude,destination.Latitude,destination.Longitude,destination.Altitude,tot.time,tot.distance
006727cd1ec1d57b5620da98cf89f345,737,10,2024-05-13T20:23:06.760Z,2024-05-13T20:23:36.814Z,-2.89849568020681,-79.0023822407874,2536.2,-2.89885850212456,-79.0008346413731,2539.8,0.105542777776718,0.186701513670012
006727cd1ec1d57b5620da98cf89f345,771,18,2024-05-13T22:37:06.001Z,2024-05-13T22:44:34.999Z,-2.89379428721993,-78.9793062717002,2508.2,-2.88595599821164,-78.9768390324157,2517.9,0.131110555595822,1.09082165044659
006727cd1ec1d57b5620da98cf89f345,775,62,2024-05-13T22:48:36.999Z,2024-05-13T22:53:28Z,-2.8821652155601,-78.976022248636,2491.1,-2.8746501418829,-78.9819646535059,2516.5,0.180328055553966,1.80894366579721
006727cd1ec1d57b5620da98cf89f345,777,75,2024-05-13T23:01:32Z,2024-05-13T23:07:37.995Z,-2.87894989581032,-78.9809201744888,2515.9,-2.89367394936129,-78.979441600451,2506.4,0.123672222230169,2.51629685719594
006727cd1ec1d57b5620da98cf89f345,787,91,2024-05-13T23:20:25Z,2024-05-13T23:26:53.002Z,-2.90531372480082,-78.9839364622638,2479.1,-2.91792654243487,-79.000805474673,2514.2,0.112778333359295,2.75401720282599
006727cd1ec1d57b5620da98cf89f345,794,7,2024-05-13T23:37:30.002Z,2024-05-13T23:43:26.151Z,-2.91440198084711,-78.9916854103738,2500.4,-2.91329337861089,-78.9893907608725,2495.2,0.633166388869286,1.04437435183505
006727cd1ec1d57b5620da98cf89f345,797,17,2024-05-14T00:20:22.101Z,2024-05-14T00:21:15.030Z,-2.89626461184013,-78.9831011598995,2496.4,-2.8946640237105,-78.9799816670647,2505,13.8875627777312,3.37771551205446
006727cd1ec1d57b5620da98cf89f345,805,100,2024-05-14T14:24:24.794Z,2024-05-14T14:31:33.817Z,-2.91321402288694,-78.9892959849049,2495.4,-2.89392850422717,-78.979306845793,2505.5,0.130541388922268,3.46282895825915
006727cd1ec1d57b5620da98cf89f345,810,63,2024-05-14T14:51:06.774Z,2024-05-14T14:58:24.468Z,-2.89245925196239,-78.9771381929495,2507.6,-2.88069848859419,-78.9674013563538,2462.2,0.131174166666137,2.64733462909895
006727cd1ec1d57b5620da98cf89f345,816,94,2024-05-14T15:05:18Z,2024-05-14T15:11:32Z,-2.88058830727562,-78.9672448164705,2462.1,-2.86208030679618,-78.9804967297412,2514.3,0.111388888888889,3.05027729972454
006727cd1ec1d57b5620da98cf89f345,817,60,2024-05-14T15:11:59Z,2024-05-14T15:16:14Z,-2.86198555243378,-78.9805167817012,2513.8,-2.86402540394459,-78.9802092560844,2506.9,0.0921777777539359,1.48353615235736
006727cd1ec1d57b5620da98cf89f345,821,80,2024-05-14T15:58:37.009Z,2024-05-14T16:03:42.008Z,-2.87385288493943,-78.9840530921337,2538.6,-2.8844389533277,-79.0019454202343,2600.4,0.0919016665882534,2.77287712191428
006727cd1ec1d57b5620da98cf89f345,822,79,2024-05-14T16:04:08.008Z,2024-05-14T16:09:43.006Z,-2.88440581737026,-79.0020544140788,2601.4,-2.88902537729819,-79.0224044078681,2586.3,0.112776944504844,2.79506206034079
006727cd1ec1d57b5620da98cf89f345,845,56,2024-05-14T16:39:50.014Z,2024-05-14T16:43:41.015Z,-2.88834732048763,-79.0277906819951,2600.2,-2.88005423741447,-79.0338027330848,2708.7,0.105872222251362,1.71151924486164
006727cd1ec1d57b5620da98cf89f345,853,22,2024-05-14T18:49:59.003Z,2024-05-14T18:51:49.004Z,-2.88976159180632,-79.0235842540278,2582,-2.89159670068777,-79.0214024732642,2565.9,19.1163308333026,4.93777294287635
006727cd1ec1d57b5620da98cf89f345,854,93,2024-05-15T13:56:57.794Z,2024-05-15T14:07:07.799Z,-2.89430389487234,-78.9816240646628,2508.3,-2.91861920133692,-79.001173621617,2517.8,0.182096944451332,3.97560906688023
006727cd1ec1d57b5620da98cf89f345,855,9,2024-05-15T14:07:53.770Z,2024-05-15T14:08:28.798Z,-2.91851598300048,-79.0012046814108,2513.6,-2.91856886745015,-79.0008559670054,2516.9,0.0984441666470634,0.0801941776375689
